account_id,city,latitude,longitude,ip_prefix,primary_channel,typical_amount,typical_hour,primary_device,secondary_device,primary_sim,shared_device_allowed,regret_limit_30d,interaction_ms_per_step,typing_interval_ms,tilt_variance,recipients
ng_acct_00082,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,4130.0,10,device_00082_primary,device_00082_family,sim_00082_primary,True,4,2524.463034736579,180.8021739720329,2.5384111212040605,"['ng_recipient_00082_0', 'ng_recipient_00082_1', 'ng_recipient_00082_2', 'ng_recipient_00082_3', 'ng_recipient_00082_4']"
ng_acct_00083,Ibadan,7.3775,3.947,102.89.6.0/24,app,5590.0,12,device_00083_primary,device_00083_family,sim_00083_primary,False,3,3478.133102324348,162.57673163961346,3.691821326300995,"['ng_recipient_00083_0', 'ng_recipient_00083_1', 'ng_recipient_00083_2', 'ng_recipient_00083_3', 'ng_recipient_00083_4']"
ng_acct_00084,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,10540.0,20,device_00084_primary,device_00084_family,sim_00084_primary,False,2,2682.6481392314904,212.34822744367963,2.7906719188928903,"['ng_recipient_00084_0', 'ng_recipient_00084_1', 'ng_recipient_00084_2', 'ng_recipient_00084_3', 'ng_recipient_00084_4']"
ng_acct_00085,Lagos,6.5244,3.3792,102.88.10.0/24,app,4840.0,7,device_00085_primary,device_00085_family,sim_00085_primary,False,4,3613.465515674424,169.47456068132678,2.696475051673373,"['ng_recipient_00085_0', 'ng_recipient_00085_1', 'ng_recipient_00085_2', 'ng_recipient_00085_3', 'ng_recipient_00085_4']"
ng_acct_00086,Abuja,9.0765,7.3986,105.112.24.0/24,agent,3470.0,19,device_00086_primary,device_00086_family,sim_00086_primary,False,4,3689.3923761687765,202.3733416190226,1.980105194816457,"['ng_recipient_00086_0', 'ng_recipient_00086_1', 'ng_recipient_00086_2', 'ng_recipient_00086_3', 'ng_recipient_00086_4']"
ng_acct_00087,Kano,12.0022,8.592,197.210.8.0/24,ussd,7570.0,19,device_00087_primary,device_00087_family,sim_00087_primary_verified,False,3,3729.333585106834,157.05845235736865,2.298071910793886,"['ng_recipient_00087_0', 'ng_recipient_00087_1', 'ng_recipient_00087_2', 'ng_recipient_00087_3', 'ng_recipient_00087_4']"
ng_acct_00088,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,3150.0,6,device_00088_primary,device_00088_family,sim_00088_primary,False,3,3698.912285608056,184.96709272837396,1.5949066664140643,"['ng_recipient_00088_0', 'ng_recipient_00088_1', 'ng_recipient_00088_2', 'ng_recipient_00088_3', 'ng_recipient_00088_4']"
ng_acct_00089,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,2580.0,11,device_00089_primary,device_00089_family,sim_00089_primary,False,3,3719.6021966895078,199.33532180067488,2.756894108470252,"['ng_recipient_00089_0', 'ng_recipient_00089_1', 'ng_recipient_00089_2', 'ng_recipient_00089_3', 'ng_recipient_00089_4']"
ng_acct_00090,Enugu,6.4584,7.5464,197.211.40.0/24,app,6990.0,10,device_00090_primary,device_00090_family,sim_00090_primary,True,3,3951.6154801619487,166.35034498497902,1.8433047863258611,"['ng_recipient_00090_0', 'ng_recipient_00090_1', 'ng_recipient_00090_2', 'ng_recipient_00090_3', 'ng_recipient_00090_4']"
ng_acct_00091,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,4030.0,17,device_00091_primary,device_00091_family,sim_00091_primary_verified,False,3,4140.285250378247,192.55011258200253,2.2505736353774703,"['ng_recipient_00091_0', 'ng_recipient_00091_1', 'ng_recipient_00091_2', 'ng_recipient_00091_3', 'ng_recipient_00091_4']"
ng_acct_00092,Abuja,9.0765,7.3986,105.112.24.0/24,app,3160.0,14,device_00092_primary,device_00092_family,sim_00092_primary_verified,False,3,3407.8938348881334,104.72012595703478,2.5921347623455087,"['ng_recipient_00092_0', 'ng_recipient_00092_1', 'ng_recipient_00092_2', 'ng_recipient_00092_3', 'ng_recipient_00092_4']"
ng_acct_00093,Kano,12.0022,8.592,197.210.8.0/24,ussd,18760.0,7,device_00093_primary,device_00093_family,sim_00093_primary_verified,True,4,3764.488949025741,195.94254865516316,2.3239303450676427,"['ng_recipient_00093_0', 'ng_recipient_00093_1', 'ng_recipient_00093_2', 'ng_recipient_00093_3', 'ng_recipient_00093_4']"
ng_acct_00094,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,2480.0,6,device_00094_primary,device_00094_family,sim_00094_primary,True,4,3929.0932981458127,200.60424836779492,1.1629789440242193,"['ng_recipient_00094_0', 'ng_recipient_00094_1', 'ng_recipient_00094_2', 'ng_recipient_00094_3', 'ng_recipient_00094_4']"
ng_acct_00095,Ibadan,7.3775,3.947,102.89.6.0/24,app,6730.0,12,device_00095_primary,device_00095_family,sim_00095_primary,False,3,3491.837948657996,187.3891391925956,2.6404170905058253,"['ng_recipient_00095_0', 'ng_recipient_00095_1', 'ng_recipient_00095_2', 'ng_recipient_00095_3', 'ng_recipient_00095_4']"
ng_acct_00096,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,3320.0,17,device_00096_primary,device_00096_family,sim_00096_primary,False,3,3938.5301974929607,173.99186179834885,2.80914171961859,"['ng_recipient_00096_0', 'ng_recipient_00096_1', 'ng_recipient_00096_2', 'ng_recipient_00096_3', 'ng_recipient_00096_4']"
ng_acct_00097,Lagos,6.5244,3.3792,102.88.10.0/24,app,21260.0,10,device_00097_primary,device_00097_family,sim_00097_primary_verified,True,2,4344.072123983814,177.19214974621704,1.9761548120510921,"['ng_recipient_00097_0', 'ng_recipient_00097_1', 'ng_recipient_00097_2', 'ng_recipient_00097_3', 'ng_recipient_00097_4']"
ng_acct_00098,Abuja,9.0765,7.3986,105.112.24.0/24,app,12620.0,17,device_00098_primary,device_00098_family,sim_00098_primary,True,3,3904.633470506951,146.34775999352604,1.7310086363397574,"['ng_recipient_00098_0', 'ng_recipient_00098_1', 'ng_recipient_00098_2', 'ng_recipient_00098_3', 'ng_recipient_00098_4']"
ng_acct_00099,Kano,12.0022,8.592,197.210.8.0/24,ussd,2730.0,13,device_00099_primary,device_00099_family,sim_00099_primary,True,4,3571.088308939059,181.9637993660243,2.6284371874714765,"['ng_recipient_00099_0', 'ng_recipient_00099_1', 'ng_recipient_00099_2', 'ng_recipient_00099_3', 'ng_recipient_00099_4']"
ng_acct_00100,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,9630.0,19,device_00100_primary,device_00100_family,sim_00100_primary_verified_verified,False,3,2053.7550702266426,167.07815156844265,2.8224426578687973,"['ng_recipient_00100_0', 'ng_recipient_00100_1', 'ng_recipient_00100_2', 'ng_recipient_00100_3', 'ng_recipient_00100_4']"
ng_acct_00101,Ibadan,7.3775,3.947,102.89.6.0/24,agent,12220.0,18,device_00101_primary,device_00101_family,sim_00101_primary,False,3,3736.3503421899954,213.65884002310332,0.8267724554543263,"['ng_recipient_00101_0', 'ng_recipient_00101_1', 'ng_recipient_00101_2', 'ng_recipient_00101_3', 'ng_recipient_00101_4']"
ng_acct_00102,Enugu,6.4584,7.5464,197.211.40.0/24,app,17110.0,15,device_00102_primary,device_00102_family,sim_00102_primary,True,3,2967.3510729764453,161.88638991980469,2.6230859527561288,"['ng_recipient_00102_0', 'ng_recipient_00102_1', 'ng_recipient_00102_2', 'ng_recipient_00102_3', 'ng_recipient_00102_4']"
ng_acct_00103,Lagos,6.5244,3.3792,102.88.10.0/24,app,2130.0,20,device_00103_primary,device_00103_family,sim_00103_primary,False,2,3555.4641465326936,171.33286969302472,3.169105597374471,"['ng_recipient_00103_0', 'ng_recipient_00103_1', 'ng_recipient_00103_2', 'ng_recipient_00103_3', 'ng_recipient_00103_4']"
ng_acct_00104,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,4270.0,21,device_00104_primary,device_00104_family,sim_00104_primary,False,3,4805.326242684102,205.51469131134849,2.245881021211993,"['ng_recipient_00104_0', 'ng_recipient_00104_1', 'ng_recipient_00104_2', 'ng_recipient_00104_3', 'ng_recipient_00104_4']"
ng_acct_00105,Kano,12.0022,8.592,197.210.8.0/24,app,3790.0,9,device_00105_primary,device_00105_family,sim_00105_primary,False,3,2797.474480866515,239.3669066590211,2.165868975164383,"['ng_recipient_00105_0', 'ng_recipient_00105_1', 'ng_recipient_00105_2', 'ng_recipient_00105_3', 'ng_recipient_00105_4']"
ng_acct_00106,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,1740.0,8,device_00106_primary,device_00106_family,sim_00106_primary,True,4,3849.0900089781303,191.72608063811467,2.2787570333714013,"['ng_recipient_00106_0', 'ng_recipient_00106_1', 'ng_recipient_00106_2', 'ng_recipient_00106_3', 'ng_recipient_00106_4']"
ng_acct_00107,Ibadan,7.3775,3.947,102.89.6.0/24,app,4240.0,20,device_00107_primary,device_00107_family,sim_00107_primary,False,3,3086.4712415000818,181.8809545749003,2.330267060900794,"['ng_recipient_00107_0', 'ng_recipient_00107_1', 'ng_recipient_00107_2', 'ng_recipient_00107_3', 'ng_recipient_00107_4']"
ng_acct_00108,Enugu,6.4584,7.5464,197.211.40.0/24,app,6680.0,21,device_00108_primary,device_00108_family,sim_00108_primary_verified,True,3,3528.3178312022033,220.4616584770046,2.929878067231821,"['ng_recipient_00108_0', 'ng_recipient_00108_1', 'ng_recipient_00108_2', 'ng_recipient_00108_3', 'ng_recipient_00108_4']"
ng_acct_00109,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,5750.0,12,device_00109_primary,device_00109_family,sim_00109_primary,False,2,4237.957474454853,191.8808310681803,2.3154694372918097,"['ng_recipient_00109_0', 'ng_recipient_00109_1', 'ng_recipient_00109_2', 'ng_recipient_00109_3', 'ng_recipient_00109_4']"
ng_acct_00110,Abuja,9.0765,7.3986,105.112.24.0/24,app,2650.0,6,device_00110_primary,device_00110_family,sim_00110_primary,False,2,4062.9947882366573,208.41224276429537,2.2847269164211035,"['ng_recipient_00110_0', 'ng_recipient_00110_1', 'ng_recipient_00110_2', 'ng_recipient_00110_3', 'ng_recipient_00110_4']"
ng_acct_00111,Kano,12.0022,8.592,197.210.8.0/24,ussd,1160.0,9,device_00111_primary,device_00111_family,sim_00111_primary,False,3,4344.645379068528,207.68243105074566,2.4652891714652174,"['ng_recipient_00111_0', 'ng_recipient_00111_1', 'ng_recipient_00111_2', 'ng_recipient_00111_3', 'ng_recipient_00111_4']"
ng_acct_00112,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,4050.0,6,device_00112_primary,device_00112_family,sim_00112_primary,False,3,4212.1665429408895,186.39665853787022,2.3212883202851593,"['ng_recipient_00112_0', 'ng_recipient_00112_1', 'ng_recipient_00112_2', 'ng_recipient_00112_3', 'ng_recipient_00112_4']"
ng_acct_00113,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,2170.0,10,device_00113_primary,device_00113_family,sim_00113_primary,False,2,3864.068104035164,181.6839161715551,2.2446082461390033,"['ng_recipient_00113_0', 'ng_recipient_00113_1', 'ng_recipient_00113_2', 'ng_recipient_00113_3', 'ng_recipient_00113_4']"
ng_acct_00114,Enugu,6.4584,7.5464,197.211.40.0/24,app,810.0,17,device_00114_primary,device_00114_family,sim_00114_primary,False,3,3172.0303011189385,172.20293787541326,2.519851050487484,"['ng_recipient_00114_0', 'ng_recipient_00114_1', 'ng_recipient_00114_2', 'ng_recipient_00114_3', 'ng_recipient_00114_4']"
ng_acct_00115,Lagos,6.5244,3.3792,102.88.10.0/24,app,10760.0,10,device_00115_primary,device_00115_family,sim_00115_primary,True,3,4411.591042069176,250.53746244191268,2.603731191960885,"['ng_recipient_00115_0', 'ng_recipient_00115_1', 'ng_recipient_00115_2', 'ng_recipient_00115_3', 'ng_recipient_00115_4']"
ng_acct_00116,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,2240.0,13,device_00116_primary,device_00116_family,sim_00116_primary_verified,True,3,4721.279586390276,171.86208091146108,1.7951196521234607,"['ng_recipient_00116_0', 'ng_recipient_00116_1', 'ng_recipient_00116_2', 'ng_recipient_00116_3', 'ng_recipient_00116_4']"
ng_acct_00117,Kano,12.0022,8.592,197.210.8.0/24,ussd,11030.0,20,device_00117_primary,device_00117_family,sim_00117_primary,False,3,2254.7230530571906,232.47943395126538,2.3659202040400324,"['ng_recipient_00117_0', 'ng_recipient_00117_1', 'ng_recipient_00117_2', 'ng_recipient_00117_3', 'ng_recipient_00117_4']"
ng_acct_00118,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,8660.0,17,device_00118_primary,device_00118_family,sim_00118_primary_verified,True,3,4697.157682481563,127.8312001297335,1.9022105291415106,"['ng_recipient_00118_0', 'ng_recipient_00118_1', 'ng_recipient_00118_2', 'ng_recipient_00118_3', 'ng_recipient_00118_4']"
ng_acct_00119,Ibadan,7.3775,3.947,102.89.6.0/24,app,1380.0,11,device_00119_primary,device_00119_family,sim_00119_primary,True,2,4394.2363523546865,156.17843383218434,2.5079787600901753,"['ng_recipient_00119_0', 'ng_recipient_00119_1', 'ng_recipient_00119_2', 'ng_recipient_00119_3', 'ng_recipient_00119_4']"
ng_acct_00120,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,3840.0,21,device_00120_primary,device_00120_family,sim_00120_primary_verified,True,4,4423.156457855047,210.26371306466044,3.4842498960898762,"['ng_recipient_00120_0', 'ng_recipient_00120_1', 'ng_recipient_00120_2', 'ng_recipient_00120_3', 'ng_recipient_00120_4']"
ng_acct_00121,Lagos,6.5244,3.3792,102.88.10.0/24,app,3450.0,6,device_00121_primary,device_00121_family,sim_00121_primary,False,3,4360.136527609257,169.10925664843822,2.708861175022588,"['ng_recipient_00121_0', 'ng_recipient_00121_1', 'ng_recipient_00121_2', 'ng_recipient_00121_3', 'ng_recipient_00121_4']"
ng_acct_00122,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,2350.0,15,device_00122_primary,device_00122_family,sim_00122_primary_verified,False,3,3759.384414985813,238.82021700680878,2.741156668167882,"['ng_recipient_00122_0', 'ng_recipient_00122_1', 'ng_recipient_00122_2', 'ng_recipient_00122_3', 'ng_recipient_00122_4']"
ng_acct_00123,Kano,12.0022,8.592,197.210.8.0/24,app,3720.0,16,device_00123_primary,device_00123_family,sim_00123_primary_verified,True,3,2370.6439378853597,228.5307671895677,2.589933732834261,"['ng_recipient_00123_0', 'ng_recipient_00123_1', 'ng_recipient_00123_2', 'ng_recipient_00123_3', 'ng_recipient_00123_4']"
ng_acct_00124,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,1340.0,11,device_00124_primary,device_00124_family,sim_00124_primary,True,3,4174.624587266873,203.15971942349753,2.2764218146824295,"['ng_recipient_00124_0', 'ng_recipient_00124_1', 'ng_recipient_00124_2', 'ng_recipient_00124_3', 'ng_recipient_00124_4']"
ng_acct_00125,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,8260.0,17,device_00125_primary,device_00125_family,sim_00125_primary_verified,True,2,2243.401946239026,233.0296836959161,3.742855311967883,"['ng_recipient_00125_0', 'ng_recipient_00125_1', 'ng_recipient_00125_2', 'ng_recipient_00125_3', 'ng_recipient_00125_4']"
ng_acct_00126,Enugu,6.4584,7.5464,197.211.40.0/24,app,3090.0,12,device_00126_primary,device_00126_family,sim_00126_primary,True,2,3177.386935494508,161.34431396777097,1.229102641355385,"['ng_recipient_00126_0', 'ng_recipient_00126_1', 'ng_recipient_00126_2', 'ng_recipient_00126_3', 'ng_recipient_00126_4']"
ng_acct_00127,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,3810.0,12,device_00127_primary,device_00127_family,sim_00127_primary_verified_verified,True,3,3721.778538439303,152.20272404568192,2.3365355613037653,"['ng_recipient_00127_0', 'ng_recipient_00127_1', 'ng_recipient_00127_2', 'ng_recipient_00127_3', 'ng_recipient_00127_4']"
ng_acct_00128,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,1930.0,12,device_00128_primary,device_00128_family,sim_00128_primary_verified,False,3,3234.4268062295387,199.0719596764649,2.177253636407576,"['ng_recipient_00128_0', 'ng_recipient_00128_1', 'ng_recipient_00128_2', 'ng_recipient_00128_3', 'ng_recipient_00128_4']"
ng_acct_00129,Kano,12.0022,8.592,197.210.8.0/24,app,730.0,6,device_00129_primary,device_00129_family,sim_00129_primary,True,3,3496.100448057299,163.18725615039574,2.760622161537242,"['ng_recipient_00129_0', 'ng_recipient_00129_1', 'ng_recipient_00129_2', 'ng_recipient_00129_3', 'ng_recipient_00129_4']"
ng_acct_00130,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,7780.0,10,device_00130_primary,device_00130_family,sim_00130_primary,True,3,4129.927584519108,198.00574455525467,1.8181282785582766,"['ng_recipient_00130_0', 'ng_recipient_00130_1', 'ng_recipient_00130_2', 'ng_recipient_00130_3', 'ng_recipient_00130_4']"
ng_acct_00131,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,4810.0,11,device_00131_primary,device_00131_family,sim_00131_primary_verified,True,3,4621.061924322886,216.9457701086218,1.2371582609267981,"['ng_recipient_00131_0', 'ng_recipient_00131_1', 'ng_recipient_00131_2', 'ng_recipient_00131_3', 'ng_recipient_00131_4']"
ng_acct_00132,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,1620.0,13,device_00132_primary,device_00132_family,sim_00132_primary,False,3,4498.70011411436,180.61435545234906,3.1742309761402905,"['ng_recipient_00132_0', 'ng_recipient_00132_1', 'ng_recipient_00132_2', 'ng_recipient_00132_3', 'ng_recipient_00132_4']"
ng_acct_00133,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,4400.0,9,device_00133_primary,device_00133_family,sim_00133_primary,False,3,2587.6521325097438,184.92791109629755,1.4797101737308787,"['ng_recipient_00133_0', 'ng_recipient_00133_1', 'ng_recipient_00133_2', 'ng_recipient_00133_3', 'ng_recipient_00133_4']"
ng_acct_00134,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,1260.0,12,device_00134_primary,device_00134_family,sim_00134_primary_verified,False,3,3341.241592637256,265.612078736442,1.6372947527754373,"['ng_recipient_00134_0', 'ng_recipient_00134_1', 'ng_recipient_00134_2', 'ng_recipient_00134_3', 'ng_recipient_00134_4']"
ng_acct_00135,Kano,12.0022,8.592,197.210.8.0/24,ussd,3460.0,17,device_00135_primary,device_00135_family,sim_00135_primary,False,3,3876.756089517018,207.10655565263312,2.716524779915257,"['ng_recipient_00135_0', 'ng_recipient_00135_1', 'ng_recipient_00135_2', 'ng_recipient_00135_3', 'ng_recipient_00135_4']"
ng_acct_00136,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,4240.0,17,device_00136_primary,device_00136_family,sim_00136_primary_verified,False,2,4143.644996220375,204.54819821021428,2.7797209251154,"['ng_recipient_00136_0', 'ng_recipient_00136_1', 'ng_recipient_00136_2', 'ng_recipient_00136_3', 'ng_recipient_00136_4']"
ng_acct_00137,Ibadan,7.3775,3.947,102.89.6.0/24,app,4170.0,9,device_00137_primary,device_00137_family,sim_00137_primary_verified,False,3,3282.3638945978064,166.66880594765382,1.6775376427922064,"['ng_recipient_00137_0', 'ng_recipient_00137_1', 'ng_recipient_00137_2', 'ng_recipient_00137_3', 'ng_recipient_00137_4']"
ng_acct_00138,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,1400.0,20,device_00138_primary,device_00138_family,sim_00138_primary,False,4,1953.7048625832933,165.84094308113714,2.640620563757537,"['ng_recipient_00138_0', 'ng_recipient_00138_1', 'ng_recipient_00138_2', 'ng_recipient_00138_3', 'ng_recipient_00138_4']"
ng_acct_00139,Lagos,6.5244,3.3792,102.88.10.0/24,app,3480.0,7,device_00139_primary,device_00139_family,sim_00139_primary,False,3,4582.936872846636,213.8800991115841,2.5983186040216193,"['ng_recipient_00139_0', 'ng_recipient_00139_1', 'ng_recipient_00139_2', 'ng_recipient_00139_3', 'ng_recipient_00139_4']"
ng_acct_00140,Abuja,9.0765,7.3986,105.112.24.0/24,app,2280.0,13,device_00140_primary,device_00140_family,sim_00140_primary,False,2,4156.577634651172,220.62787575279097,2.5220041922174032,"['ng_recipient_00140_0', 'ng_recipient_00140_1', 'ng_recipient_00140_2', 'ng_recipient_00140_3', 'ng_recipient_00140_4']"
ng_acct_00141,Kano,12.0022,8.592,197.210.8.0/24,ussd,8680.0,19,device_00141_primary,device_00141_family,sim_00141_primary,True,2,3119.315830520382,186.3987396810525,2.881050812630453,"['ng_recipient_00141_0', 'ng_recipient_00141_1', 'ng_recipient_00141_2', 'ng_recipient_00141_3', 'ng_recipient_00141_4']"
ng_acct_00142,Port Harcourt,4.8156,7.0498,41.58.32.0/24,agent,8990.0,11,device_00142_primary,device_00142_family,sim_00142_primary,True,3,3148.733831106798,166.9226025777756,3.0104868647092804,"['ng_recipient_00142_0', 'ng_recipient_00142_1', 'ng_recipient_00142_2', 'ng_recipient_00142_3', 'ng_recipient_00142_4']"
ng_acct_00143,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,6160.0,7,device_00143_primary,device_00143_family,sim_00143_primary_verified,False,4,2487.8411569357677,190.61631258497908,2.565639089094417,"['ng_recipient_00143_0', 'ng_recipient_00143_1', 'ng_recipient_00143_2', 'ng_recipient_00143_3', 'ng_recipient_00143_4']"
ng_acct_00144,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,1990.0,18,device_00144_primary,device_00144_family,sim_00144_primary,False,2,3895.1279170470084,209.62205172753758,2.082723910097788,"['ng_recipient_00144_0', 'ng_recipient_00144_1', 'ng_recipient_00144_2', 'ng_recipient_00144_3', 'ng_recipient_00144_4']"
