event_id,account_id,occurred_at,event_type,channel,amount,available_balance_before,recipient_id,device_id,sim_id,ip_prefix,session_id,latitude,longitude,interaction_ms,menu_depth,input_method,keystroke_interval_ms,device_tilt_variance,navigation_signature,sim_change_verified,telco_assurance,agent_assurance,coercion_signals,success,metadata,scenario,is_takeover,profile_eligible
evt_ng_acct_00275_0014_monthly_92,ng_acct_00275,2024-11-27T03:41:00Z,transfer,app,11900.0,35600.0,recurring_landlord_ng_acct_00275,device_00275_primary,sim_00275_primary,102.89.6.0/24,session_ng_acct_00275_0014,7.3775,3.947,16011.0,4.0,typed,173.80465528757483,1.9785475411716968,app_quick_pay,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00412_0014_monthly_92,ng_acct_00412,2024-11-27T06:46:00Z,transfer,agent,11900.0,17100.0,recurring_landlord_ng_acct_00412,agent_terminal_012,,41.58.32.0/24,session_ng_acct_00412_0014,4.8156,7.0498,14206.0,4.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 878.3435881601955, ""sim_activation_age_hours"": 7696.179002688116, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_012"", ""gateway_attested"": true, ""registered_latitude"": 4.8156, ""registered_longitude"": 7.0498, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 471.47981199475714, ""terminal_token"": ""terminal_token_012""}",,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00248_0014_monthly_92,ng_acct_00248,2024-11-27T09:44:00Z,transfer,ussd,12700.0,38400.0,recurring_landlord_ng_acct_00248,,sim_00248_primary,,session_ng_acct_00248_0014,9.0765,7.3986,25588.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1821.9018789687582, ""sim_activation_age_hours"": 3970.9068000292755, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00551_0014_monthly_92,ng_acct_00551,2024-11-27T19:05:00Z,transfer,app,11900.0,30100.0,recurring_landlord_ng_acct_00551,device_00551_primary,sim_00551_primary,102.89.6.0/24,session_ng_acct_00551_0014,7.3775,3.947,15327.0,5.0,typed,149.71949694991332,3.1445823280605842,app_home_bills,False,,,"{""active_call"": true, ""amount_edits"": 1, ""confirmation_backtracks"": 1, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.0, ""pause_before_confirmation_ms"": 14142, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 0, ""screen_sharing_detected"": false}",True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00599_0014_monthly_92,ng_acct_00599,2024-11-27T20:51:00Z,transfer,app,51100.0,154800.0,recurring_landlord_ng_acct_00599,device_00599_primary,sim_00599_primary,102.89.6.0/24,session_ng_acct_00599_0014,7.3775,3.947,20770.0,6.0,typed,143.1463366163659,2.5850525181244484,app_quick_pay,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00518_0014_monthly_92,ng_acct_00518,2024-11-27T23:19:00Z,transfer,ussd,11900.0,10400.0,recurring_landlord_ng_acct_00518,,sim_00518_primary,105.112.24.0/24,session_ng_acct_00518_0014,9.0765,7.3986,21074.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1183.8892991142543, ""sim_activation_age_hours"": 9652.776326109648, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00063_0015_monthly_92,ng_acct_00063,2024-11-30T16:44:00Z,transfer,app,12000.0,36300.0,recurring_landlord_ng_acct_00063,device_00063_primary,sim_00063_primary,197.210.8.0/24,session_ng_acct_00063_0015,12.0022,8.592,16768.0,4.0,typed,128.87114719180857,1.1500934662598559,app_home_pay,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00687_0015_monthly_92,ng_acct_00687,2024-12-02T02:23:00Z,transfer,app,11900.0,12300.0,recurring_landlord_ng_acct_00687,device_00687_primary,sim_00687_primary,197.210.8.0/24,session_ng_acct_00687_0015,12.0022,8.592,22781.0,5.0,typed,217.73888444887234,2.155285388316144,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 775.2091555119462, ""sim_activation_age_hours"": 5494.6901182872625, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00058_0008_monthly_61,ng_acct_00058,2024-12-03T10:17:00Z,transfer,app,37800.0,112200.0,recurring_landlord_ng_acct_00058,device_00058_primary,sim_00058_primary,41.58.32.0/24,session_ng_acct_00058_0008,4.8156,7.0498,19379.0,6.0,typed,200.70082991461405,2.169785294507491,app_home_bills,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00030_0008_monthly_61,ng_acct_00030,2024-12-03T12:44:00Z,transfer,app,14200.0,42300.0,recurring_landlord_ng_acct_00030,device_00030_primary,sim_00030_primary,197.211.40.0/24,session_ng_acct_00030_0008,6.4584,7.5464,22523.0,7.0,typed,181.01063531773985,1.3780004062016782,app_quick_pay,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00461_0008_monthly_61,ng_acct_00461,2024-12-04T05:13:00Z,transfer,app,23200.0,69100.0,recurring_landlord_ng_acct_00461,device_00461_primary,sim_00461_primary,102.89.6.0/24,session_ng_acct_00461_0008,7.3775,3.947,24568.0,7.0,typed,163.59868063113765,2.6785396998622644,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 982.7898492269417, ""sim_activation_age_hours"": 8681.704088350836, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00351_0008_monthly_61,ng_acct_00351,2024-12-04T05:53:00Z,transfer,app,18200.0,53900.0,recurring_landlord_ng_acct_00351,device_00351_primary,sim_00351_primary,197.210.8.0/24,session_ng_acct_00351_0008,12.0022,8.592,14760.0,4.0,typed,197.52288858883816,2.3094565282225905,app_home_bills,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00057_0016_monthly_92,ng_acct_00057,2024-12-04T08:21:00Z,transfer,app,11900.0,31800.0,recurring_landlord_ng_acct_00057,device_00057_primary,sim_00057_primary,197.210.8.0/24,session_ng_acct_00057_0016,12.0022,8.592,20758.0,5.0,typed,193.37987305766168,3.017013584305817,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 715.7972170026167, ""sim_activation_age_hours"": 12150.833459880461, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00434_0008_monthly_61,ng_acct_00434,2024-12-04T12:28:00Z,transfer,ussd,21300.0,63300.0,recurring_landlord_ng_acct_00434,,sim_00434_primary,,session_ng_acct_00434_0008,9.0765,7.3986,14644.0,4.0,unknown,,,ussd_1_2_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00175_0016_monthly_92,ng_acct_00175,2024-12-04T15:30:00Z,transfer,agent,18300.0,55500.0,recurring_landlord_ng_acct_00175,agent_terminal_015,,102.88.10.0/24,session_ng_acct_00175_0016,6.5244,3.3792,20864.0,7.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_015"", ""gateway_attested"": true, ""registered_latitude"": 6.5244, ""registered_longitude"": 3.3792, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 676.2700909938486, ""terminal_token"": ""terminal_token_015""}",,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00690_0008_monthly_61,ng_acct_00690,2024-12-04T21:38:00Z,transfer,ussd,12100.0,21700.0,recurring_landlord_ng_acct_00690,,sim_00690_primary,,session_ng_acct_00690_0008,,,16395.0,5.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 481.6890319163842, ""sim_activation_age_hours"": 7553.041190779803, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00406_0016_monthly_92,ng_acct_00406,2024-12-05T10:33:00Z,transfer,app,30700.0,93200.0,recurring_landlord_ng_acct_00406,device_00406_primary,sim_00406_primary_verified,41.58.32.0/24,session_ng_acct_00406_0016,4.8156,7.0498,25340.0,6.0,typed,202.9996060276378,2.4646772100593415,app_home_bills,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00364_0016_monthly_92,ng_acct_00364,2024-12-05T12:24:00Z,transfer,ussd,17100.0,51900.0,recurring_landlord_ng_acct_00364,,sim_00364_primary,41.58.32.0/24,session_ng_acct_00364_0016,,,24532.0,6.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1019.7135350702043, ""sim_activation_age_hours"": 10702.972436038632, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00673_0016_monthly_92,ng_acct_00673,2024-12-05T21:05:00Z,transfer,ussd,11900.0,11600.0,recurring_landlord_ng_acct_00673,,sim_00673_primary,102.88.10.0/24,session_ng_acct_00673_0016,,,16524.0,4.0,unknown,,,ussd_2_1_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00104_0009_monthly_61,ng_acct_00104,2024-12-08T01:16:00Z,transfer,ussd,12900.0,38400.0,recurring_landlord_ng_acct_00104,device_00104_primary,sim_00104_primary,,session_ng_acct_00104_0009,9.0765,7.3986,21459.0,4.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 944.3441197722874, ""sim_activation_age_hours"": 8503.34296479354, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00245_0009_monthly_61,ng_acct_00245,2024-12-08T03:21:00Z,transfer,ussd,12100.0,28300.0,recurring_landlord_ng_acct_00245,,sim_00245_primary,102.89.6.0/24,session_ng_acct_00245_0009,,,13172.0,5.0,unknown,,,ussd_1_3_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00270_0009_monthly_61,ng_acct_00270,2024-12-08T03:42:00Z,transfer,ussd,12100.0,17900.0,recurring_landlord_ng_acct_00270,,sim_00270_primary,,session_ng_acct_00270_0009,,,25481.0,6.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1359.637397031855, ""sim_activation_age_hours"": 6060.566676568496, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00197_0009_monthly_61,ng_acct_00197,2024-12-08T06:43:00Z,transfer,ussd,27400.0,81300.0,recurring_landlord_ng_acct_00197,,sim_00197_primary,,session_ng_acct_00197_0009,7.3775,3.947,9739.0,5.0,unknown,,,ussd_1_2_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00397_0009_monthly_61,ng_acct_00397,2024-12-08T06:56:00Z,transfer,ussd,12100.0,26100.0,recurring_landlord_ng_acct_00397,,sim_00397_primary,102.88.10.0/24,session_ng_acct_00397_0009,,,24229.0,6.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 510.4983633065578, ""sim_activation_age_hours"": 12191.319693786247, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00016_0017_monthly_92,ng_acct_00016,2024-12-08T10:32:00Z,transfer,ussd,29900.0,90400.0,recurring_landlord_ng_acct_00016,device_00016_primary,sim_00016_primary,,session_ng_acct_00016_0017,4.8156,7.0498,12836.0,6.0,unknown,,,ussd_2_1_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00385_0009_monthly_61,ng_acct_00385,2024-12-08T12:48:00Z,transfer,ussd,12100.0,18400.0,recurring_landlord_ng_acct_00385,,sim_00385_primary,102.88.10.0/24,session_ng_acct_00385_0009,6.5244,3.3792,20145.0,4.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1062.5106723090405, ""sim_activation_age_hours"": 9219.297557956223, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00139_0017_monthly_92,ng_acct_00139,2024-12-08T12:52:00Z,transfer,app,11900.0,31300.0,recurring_landlord_ng_acct_00139,device_00139_primary,sim_00139_primary,102.88.10.0/24,session_ng_acct_00139_0017,6.5244,3.3792,17981.0,4.0,typed,243.2745435169547,2.7873798515304316,app_home_bills,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00090_0017_monthly_92,ng_acct_00090,2024-12-08T14:45:00Z,transfer,app,20800.0,62900.0,recurring_landlord_ng_acct_00090,device_00090_primary,sim_00090_primary,197.211.40.0/24,session_ng_acct_00090_0017,6.4584,7.5464,24299.0,6.0,typed,144.4336543040806,2.1180834197518656,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 180.0, ""sim_activation_age_hours"": 8119.607923576556, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00044_0017_monthly_92,ng_acct_00044,2024-12-08T16:31:00Z,transfer,app,11900.0,21400.0,recurring_landlord_ng_acct_00044,device_00044_primary,sim_00044_primary,105.112.24.0/24,session_ng_acct_00044_0017,9.0765,7.3986,17138.0,4.0,typed,170.7071116665763,1.720993169156628,app_quick_pay,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00181_0017_monthly_92,ng_acct_00181,2024-12-08T20:58:00Z,transfer,ussd,13600.0,41100.0,recurring_landlord_ng_acct_00181,device_00181_primary,sim_00181_primary,,session_ng_acct_00181_0017,6.5244,3.3792,22674.0,6.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 451.635990267996, ""sim_activation_age_hours"": 9417.005795830051, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00615_0009_monthly_61,ng_acct_00615,2024-12-08T21:08:00Z,transfer,app,19300.0,57200.0,recurring_landlord_ng_acct_00615,device_00615_primary,sim_00615_primary,197.210.8.0/24,session_ng_acct_00615_0009,12.0022,8.592,18064.0,5.0,typed,225.6358755003791,2.3501242635642576,app_quick_pay,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00693_0009_monthly_61,ng_acct_00693,2024-12-08T21:53:00Z,transfer,ussd,12600.0,37400.0,recurring_landlord_ng_acct_00693,,,197.210.8.0/24,session_ng_acct_00693_0009,,,14029.0,4.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 969.0873729085424, ""sim_activation_age_hours"": 8112.083408883487, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00750_0009_monthly_61,ng_acct_00750,2024-12-08T23:46:00Z,transfer,agent,14000.0,41800.0,recurring_landlord_ng_acct_00750,agent_terminal_030,,197.211.40.0/24,session_ng_acct_00750_0009,6.4584,7.5464,28179.0,7.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_030"", ""gateway_attested"": true, ""registered_latitude"": 6.4584, ""registered_longitude"": 7.5464, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 734.6795986850356, ""terminal_token"": ""terminal_token_030""}",,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00187_0017_monthly_92,ng_acct_00187,2024-12-09T03:03:00Z,transfer,ussd,35700.0,108300.0,recurring_landlord_ng_acct_00187,,sim_00187_primary,102.88.10.0/24,session_ng_acct_00187_0017,6.5244,3.3792,18537.0,6.0,unknown,,,ussd_2_1_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00685_0009_monthly_61,ng_acct_00685,2024-12-09T07:15:00Z,transfer,app,12200.0,36300.0,recurring_landlord_ng_acct_00685,device_00685_primary,sim_00685_primary,102.88.10.0/24,session_ng_acct_00685_0009,6.5244,3.3792,12461.0,4.0,typed,238.08521503990477,1.9432829934411249,app_home_bills,False,,,"{""active_call"": false, ""amount_edits"": 0, ""confirmation_backtracks"": 1, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.03741150095584127, ""pause_before_confirmation_ms"": 27641, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
